grid_id,spp_rich,lon,obs_sum,lat,system:index,constant
g_0_11,1,16.75,1,-29.25,11_0,10.0
g_0_11,1,16.75,1,-29.25,11_1,10.0
g_0_11,1,16.75,1,-29.25,11_2,10.0
g_0_11,1,16.75,1,-29.25,11_3,7.071067811865476
g_0_11,1,16.75,1,-29.25,11_4,5.0
g_0_11,1,16.75,1,-29.25,11_5,5.0
g_0_11,1,16.75,1,-29.25,11_6,5.0
g_0_11,1,16.75,1,-29.25,11_7,0.0
g_0_11,1,16.75,1,-29.25,11_8,0.0
g_0_11,1,16.75,1,-29.25,11_9,0.0
g_0_11,1,16.75,1,-29.25,11_10,5.0
g_0_11,1,16.75,1,-29.25,11_11,0.0
g_0_11,1,16.75,1,-29.25,11_12,5.0
g_0_11,1,16.75,1,-29.25,11_13,5.0
g_0_11,1,16.75,1,-29.25,11_14,5.0
g_0_11,1,16.75,1,-29.25,11_15,0.0
g_0_11,1,16.75,1,-29.25,11_16,5.0
g_0_11,1,16.75,1,-29.25,11_17,10.0
g_0_11,1,16.75,1,-29.25,11_18,5.0
g_0_11,1,16.75,1,-29.25,11_19,0.0
g_0_11,1,16.75,1,-29.25,11_20,5.0
g_0_11,1,16.75,1,-29.25,11_21,10.0
g_0_11,1,16.75,1,-29.25,11_22,5.0
g_0_11,1,16.75,1,-29.25,11_23,0.0
g_0_11,1,16.75,1,-29.25,11_24,5.0
g_0_11,1,16.75,1,-29.25,11_25,7.071067811865476
g_0_11,1,16.75,1,-29.25,11_26,11.180339887498949
g_0_11,1,16.75,1,-29.25,11_27,5.0
g_0_11,1,16.75,1,-29.25,11_28,5.0
g_0_11,1,16.75,1,-29.25,11_29,0.0
g_0_11,1,16.75,1,-29.25,11_30,5.0
g_0_11,1,16.75,1,-29.25,11_31,10.0
g_0_11,1,16.75,1,-29.25,11_32,11.180339887498949
g_0_12,1,16.75,1,-28.75,12_0,0.0
g_0_12,1,16.75,1,-28.75,12_1,0.0
g_0_12,1,16.75,1,-28.75,12_2,0.0
g_0_12,1,16.75,1,-28.75,12_3,5.0
g_0_12,1,16.75,1,-28.75,12_4,10.0
g_0_12,1,16.75,1,-28.75,12_5,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_6,0.0
g_0_12,1,16.75,1,-28.75,12_7,0.0
g_0_12,1,16.75,1,-28.75,12_8,0.0
g_0_12,1,16.75,1,-28.75,12_9,5.0
g_0_12,1,16.75,1,-28.75,12_10,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_11,10.0
g_0_12,1,16.75,1,-28.75,12_12,5.0
g_0_12,1,16.75,1,-28.75,12_13,0.0
g_0_12,1,16.75,1,-28.75,12_14,0.0
g_0_12,1,16.75,1,-28.75,12_15,0.0
g_0_12,1,16.75,1,-28.75,12_16,0.0
g_0_12,1,16.75,1,-28.75,12_17,5.0
g_0_12,1,16.75,1,-28.75,12_18,10.0
g_0_12,1,16.75,1,-28.75,12_19,10.0
g_0_12,1,16.75,1,-28.75,12_20,5.0
g_0_12,1,16.75,1,-28.75,12_21,5.0
g_0_12,1,16.75,1,-28.75,12_22,0.0
g_0_12,1,16.75,1,-28.75,12_23,0.0
g_0_12,1,16.75,1,-28.75,12_24,5.0
g_0_12,1,16.75,1,-28.75,12_25,5.0
g_0_12,1,16.75,1,-28.75,12_26,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_27,11.180339887498949
g_0_12,1,16.75,1,-28.75,12_28,10.0
g_0_12,1,16.75,1,-28.75,12_29,5.0
g_0_12,1,16.75,1,-28.75,12_30,0.0
g_0_12,1,16.75,1,-28.75,12_31,0.0
g_0_12,1,16.75,1,-28.75,12_32,5.0
g_0_12,1,16.75,1,-28.75,12_33,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_34,10.0
g_0_12,1,16.75,1,-28.75,12_35,11.180339887498949
g_0_12,1,16.75,1,-28.75,12_36,14.142135623730953
g_0_12,1,16.75,1,-28.75,12_37,10.0
g_0_12,1,16.75,1,-28.75,12_38,5.0
g_0_12,1,16.75,1,-28.75,12_39,5.0
g_0_12,1,16.75,1,-28.75,12_40,0.0
g_0_12,1,16.75,1,-28.75,12_41,0.0
g_0_12,1,16.75,1,-28.75,12_42,5.0
g_0_12,1,16.75,1,-28.75,12_43,10.0
g_0_12,1,16.75,1,-28.75,12_44,14.142135623730953
g_0_12,1,16.75,1,-28.75,12_45,15.811388300841898
g_0_12,1,16.75,1,-28.75,12_46,15.0
g_0_12,1,16.75,1,-28.75,12_47,10.0
g_0_12,1,16.75,1,-28.75,12_48,5.0
g_0_12,1,16.75,1,-28.75,12_49,5.0
g_0_12,1,16.75,1,-28.75,12_50,0.0
g_0_12,1,16.75,1,-28.75,12_51,5.0
g_0_12,1,16.75,1,-28.75,12_52,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_53,11.180339887498949
g_0_12,1,16.75,1,-28.75,12_54,15.811388300841898
g_0_12,1,16.75,1,-28.75,12_55,18.027756377319946
g_0_12,1,16.75,1,-28.75,12_56,14.142135623730953
g_0_12,1,16.75,1,-28.75,12_57,10.0
g_0_12,1,16.75,1,-28.75,12_58,5.0
g_0_12,1,16.75,1,-28.75,12_59,5.0
g_0_12,1,16.75,1,-28.75,12_60,0.0
g_0_12,1,16.75,1,-28.75,12_61,0.0
g_0_12,1,16.75,1,-28.75,12_62,5.0
g_0_12,1,16.75,1,-28.75,12_63,10.0
g_0_12,1,16.75,1,-28.75,12_64,14.142135623730953
g_0_12,1,16.75,1,-28.75,12_65,18.027756377319946
g_0_12,1,16.75,1,-28.75,12_66,15.811388300841898
g_0_12,1,16.75,1,-28.75,12_67,11.180339887498949
g_0_12,1,16.75,1,-28.75,12_68,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_69,5.0
g_0_12,1,16.75,1,-28.75,12_70,0.0
g_0_12,1,16.75,1,-28.75,12_71,0.0
g_0_12,1,16.75,1,-28.75,12_72,5.0
g_0_12,1,16.75,1,-28.75,12_73,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_74,11.180339887498949
g_0_12,1,16.75,1,-28.75,12_75,14.142135623730953
g_0_12,1,16.75,1,-28.75,12_76,15.0
g_0_12,1,16.75,1,-28.75,12_77,14.142135623730953
g_0_12,1,16.75,1,-28.75,12_78,10.0
g_0_12,1,16.75,1,-28.75,12_79,5.0
g_0_12,1,16.75,1,-28.75,12_80,0.0
g_0_12,1,16.75,1,-28.75,12_81,0.0
g_0_12,1,16.75,1,-28.75,12_82,5.0
g_0_12,1,16.75,1,-28.75,12_83,5.0
g_0_12,1,16.75,1,-28.75,12_84,5.0
g_0_12,1,16.75,1,-28.75,12_85,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_86,10.0
g_0_12,1,16.75,1,-28.75,12_87,10.0
g_0_12,1,16.75,1,-28.75,12_88,10.0
g_0_12,1,16.75,1,-28.75,12_89,7.071067811865476
g_0_12,1,16.75,1,-28.75,12_90,5.0
g_0_12,1,16.75,1,-28.75,12_91,0.0
g_0_12,1,16.75,1,-28.75,12_92,0.0
g_0_12,1,16.75,1,-28.75,12_93,0.0
g_0_12,1,16.75,1,-28.75,12_94,0.0
g_0_12,1,16.75,1,-28.75,12_95,0.0
g_0_12,1,16.75,1,-28.75,12_96,5.0
g_0_12,1,16.75,1,-28.75,12_97,5.0
g_0_12,1,16.75,1,-28.75,12_98,5.0
g_0_12,1,16.75,1,-28.75,12_99,5.0
g_0_12,1,16.75,1,-28.75,12_100,5.0
g_0_12,1,16.75,1,-28.75,12_101,0.0
g_0_12,1,16.75,1,-28.75,12_102,5.0
g_0_13,9,16.75,16,-28.25,13_0,5.0
g_0_13,9,16.75,16,-28.25,13_1,0.0
g_0_13,9,16.75,16,-28.25,13_2,0.0
g_0_13,9,16.75,16,-28.25,13_3,0.0
g_0_13,9,16.75,16,-28.25,13_4,0.0
g_0_13,9,16.75,16,-28.25,13_5,0.0
g_0_13,9,16.75,16,-28.25,13_6,5.0
g_0_13,9,16.75,16,-28.25,13_7,0.0
g_0_13,9,16.75,16,-28.25,13_8,0.0
g_0_13,9,16.75,16,-28.25,13_9,5.0
g_0_13,9,16.75,16,-28.25,13_10,5.0
g_0_13,9,16.75,16,-28.25,13_11,5.0
g_0_13,9,16.75,16,-28.25,13_12,5.0
g_0_13,9,16.75,16,-28.25,13_13,0.0
g_0_13,9,16.75,16,-28.25,13_14,0.0
g_0_13,9,16.75,16,-28.25,13_15,0.0
g_0_13,9,16.75,16,-28.25,13_16,10.0
g_0_13,9,16.75,16,-28.25,13_17,5.0
g_0_13,9,16.75,16,-28.25,13_18,0.0
g_0_13,9,16.75,16,-28.25,13_19,0.0
g_0_13,9,16.75,16,-28.25,13_20,5.0
g_0_13,9,16.75,16,-28.25,13_21,11.180339887498949
g_0_13,9,16.75,16,-28.25,13_22,7.071067811865476
g_0_13,9,16.75,16,-28.25,13_23,5.0
g_0_13,9,16.75,16,-28.25,13_24,0.0
g_0_13,9,16.75,16,-28.25,13_25,5.0
g_0_13,9,16.75,16,-28.25,13_26,14.142135623730953
g_0_13,9,16.75,16,-28.25,13_27,10.0
g_0_13,9,16.75,16,-28.25,13_28,5.0
g_0_13,9,16.75,16,-28.25,13_29,0.0
g_0_13,9,16.75,16,-28.25,13_30,0.0
g_0_13,9,16.75,16,-28.25,13_31,20.615528128088304
g_0_13,9,16.75,16,-28.25,13_32,15.811388300841898
g_0_13,9,16.75,16,-28.25,13_33,11.180339887498949
g_0_13,9,16.75,16,-28.25,13_34,7.071067811865476
g_0_13,9,16.75,16,-28.25,13_35,5.0
g_0_13,9,16.75,16,-28.25,13_36,0.0
g_0_13,9,16.75,16,-28.25,13_37,10.0
g_0_13,9,16.75,16,-28.25,13_38,5.0
g_0_13,9,16.75,16,-28.25,13_39,0.0
g_0_13,9,16.75,16,-28.25,13_40,0.0
g_0_13,9,16.75,16,-28.25,13_41,10.0
g_0_13,9,16.75,16,-28.25,13_42,5.0
g_0_13,9,16.75,16,-28.25,13_43,0.0
g_0_13,9,16.75,16,-28.25,13_44,5.0
g_0_13,9,16.75,16,-28.25,13_45,5.0
g_0_13,9,16.75,16,-28.25,13_46,0.0
g_0_13,9,16.75,16,-28.25,13_47,5.0
g_0_13,9,16.75,16,-28.25,13_48,0.0
g_0_13,9,16.75,16,-28.25,13_49,0.0
g_0_13,9,16.75,16,-28.25,13_50,5.0
g_0_13,9,16.75,16,-28.25,13_51,5.0
g_0_13,9,16.75,16,-28.25,13_52,7.071067811865476
g_1_8,5,17.25,6,-30.75,34_0,11.180339887498949
g_1_8,5,17.25,6,-30.75,34_1,18.027756377319946
g_1_8,5,17.25,6,-30.75,34_2,14.142135623730953
g_1_8,5,17.25,6,-30.75,34_3,15.811388300841898
g_1_8,5,17.25,6,-30.75,34_4,11.180339887498949
g_1_8,5,17.25,6,-30.75,34_5,15.0
g_1_8,5,17.25,6,-30.75,34_6,10.0
g_1_8,5,17.25,6,-30.75,34_7,20.615528128088304
g_1_8,5,17.25,6,-30.75,34_8,15.811388300841898
g_1_8,5,17.25,6,-30.75,34_9,11.180339887498949
g_1_8,5,17.25,6,-30.75,34_10,20.0
g_1_8,5,17.25,6,-30.75,34_11,18.027756377319946
g_1_8,5,17.25,6,-30.75,34_12,14.142135623730953
g_1_8,5,17.25,6,-30.75,34_13,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_0,15.0
g_1_9,8,17.25,10,-30.25,35_1,14.142135623730953
g_1_9,8,17.25,10,-30.25,35_2,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_3,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_4,10.0
g_1_9,8,17.25,10,-30.25,35_5,10.0
g_1_9,8,17.25,10,-30.25,35_6,10.0
g_1_9,8,17.25,10,-30.25,35_7,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_8,5.0
g_1_9,8,17.25,10,-30.25,35_9,5.0
g_1_9,8,17.25,10,-30.25,35_10,5.0
g_1_9,8,17.25,10,-30.25,35_11,5.0
g_1_9,8,17.25,10,-30.25,35_12,5.0
g_1_9,8,17.25,10,-30.25,35_13,0.0
g_1_9,8,17.25,10,-30.25,35_14,5.0
g_1_9,8,17.25,10,-30.25,35_15,0.0
g_1_9,8,17.25,10,-30.25,35_16,0.0
g_1_9,8,17.25,10,-30.25,35_17,0.0
g_1_9,8,17.25,10,-30.25,35_18,0.0
g_1_9,8,17.25,10,-30.25,35_19,0.0
g_1_9,8,17.25,10,-30.25,35_20,0.0
g_1_9,8,17.25,10,-30.25,35_21,0.0
g_1_9,8,17.25,10,-30.25,35_22,5.0
g_1_9,8,17.25,10,-30.25,35_23,5.0
g_1_9,8,17.25,10,-30.25,35_24,5.0
g_1_9,8,17.25,10,-30.25,35_25,0.0
g_1_9,8,17.25,10,-30.25,35_26,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_27,5.0
g_1_9,8,17.25,10,-30.25,35_28,0.0
g_1_9,8,17.25,10,-30.25,35_29,5.0
g_1_9,8,17.25,10,-30.25,35_30,10.0
g_1_9,8,17.25,10,-30.25,35_31,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_32,5.0
g_1_9,8,17.25,10,-30.25,35_33,10.0
g_1_9,8,17.25,10,-30.25,35_34,5.0
g_1_9,8,17.25,10,-30.25,35_35,0.0
g_1_9,8,17.25,10,-30.25,35_36,5.0
g_1_9,8,17.25,10,-30.25,35_37,10.0
g_1_9,8,17.25,10,-30.25,35_38,10.0
g_1_9,8,17.25,10,-30.25,35_39,5.0
g_1_9,8,17.25,10,-30.25,35_40,15.811388300841898
g_1_9,8,17.25,10,-30.25,35_41,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_42,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_43,5.0
g_1_9,8,17.25,10,-30.25,35_44,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_45,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_46,10.0
g_1_9,8,17.25,10,-30.25,35_47,5.0
g_1_9,8,17.25,10,-30.25,35_48,18.027756377319946
g_1_9,8,17.25,10,-30.25,35_49,14.142135623730953
g_1_9,8,17.25,10,-30.25,35_50,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_51,10.0
g_1_9,8,17.25,10,-30.25,35_52,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_53,14.142135623730953
g_1_9,8,17.25,10,-30.25,35_54,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_55,7.071067811865476
g_1_9,8,17.25,10,-30.25,35_56,21.213203435596423
g_1_9,8,17.25,10,-30.25,35_57,18.027756377319946
g_1_9,8,17.25,10,-30.25,35_58,15.811388300841898
g_1_9,8,17.25,10,-30.25,35_59,15.0
g_1_9,8,17.25,10,-30.25,35_60,15.811388300841898
g_1_9,8,17.25,10,-30.25,35_61,15.811388300841898
g_1_9,8,17.25,10,-30.25,35_62,14.142135623730953
g_1_9,8,17.25,10,-30.25,35_63,10.0
g_1_9,8,17.25,10,-30.25,35_64,25.0
g_1_9,8,17.25,10,-30.25,35_65,22.360679774997898
g_1_9,8,17.25,10,-30.25,35_66,20.615528128088304
g_1_9,8,17.25,10,-30.25,35_67,18.027756377319946
g_1_9,8,17.25,10,-30.25,35_68,14.142135623730953
g_1_9,8,17.25,10,-30.25,35_69,11.180339887498949
g_1_9,8,17.25,10,-30.25,35_70,10.0
g_1_9,8,17.25,10,-30.25,35_71,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_0,31.622776601683796
g_1_10,11,17.25,12,-29.75,36_1,26.92582403567252
g_1_10,11,17.25,12,-29.75,36_2,22.360679774997898
g_1_10,11,17.25,12,-29.75,36_3,18.027756377319946
g_1_10,11,17.25,12,-29.75,36_4,14.142135623730953
g_1_10,11,17.25,12,-29.75,36_5,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_6,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_7,5.0
g_1_10,11,17.25,12,-29.75,36_8,5.0
g_1_10,11,17.25,12,-29.75,36_9,30.4138126514911
g_1_10,11,17.25,12,-29.75,36_10,25.495097567963924
g_1_10,11,17.25,12,-29.75,36_11,20.615528128088304
g_1_10,11,17.25,12,-29.75,36_12,15.811388300841898
g_1_10,11,17.25,12,-29.75,36_13,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_14,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_15,5.0
g_1_10,11,17.25,12,-29.75,36_16,0.0
g_1_10,11,17.25,12,-29.75,36_17,0.0
g_1_10,11,17.25,12,-29.75,36_18,25.0
g_1_10,11,17.25,12,-29.75,36_19,25.495097567963924
g_1_10,11,17.25,12,-29.75,36_20,25.0
g_1_10,11,17.25,12,-29.75,36_21,20.0
g_1_10,11,17.25,12,-29.75,36_22,15.0
g_1_10,11,17.25,12,-29.75,36_23,10.0
g_1_10,11,17.25,12,-29.75,36_24,5.0
g_1_10,11,17.25,12,-29.75,36_25,0.0
g_1_10,11,17.25,12,-29.75,36_26,0.0
g_1_10,11,17.25,12,-29.75,36_27,5.0
g_1_10,11,17.25,12,-29.75,36_28,20.0
g_1_10,11,17.25,12,-29.75,36_29,20.615528128088304
g_1_10,11,17.25,12,-29.75,36_30,22.360679774997898
g_1_10,11,17.25,12,-29.75,36_31,20.0
g_1_10,11,17.25,12,-29.75,36_32,15.0
g_1_10,11,17.25,12,-29.75,36_33,10.0
g_1_10,11,17.25,12,-29.75,36_34,5.0
g_1_10,11,17.25,12,-29.75,36_35,0.0
g_1_10,11,17.25,12,-29.75,36_36,0.0
g_1_10,11,17.25,12,-29.75,36_37,5.0
g_1_10,11,17.25,12,-29.75,36_38,15.0
g_1_10,11,17.25,12,-29.75,36_39,15.811388300841898
g_1_10,11,17.25,12,-29.75,36_40,18.027756377319946
g_1_10,11,17.25,12,-29.75,36_41,20.615528128088304
g_1_10,11,17.25,12,-29.75,36_42,15.811388300841898
g_1_10,11,17.25,12,-29.75,36_43,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_44,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_45,5.0
g_1_10,11,17.25,12,-29.75,36_46,0.0
g_1_10,11,17.25,12,-29.75,36_47,0.0
g_1_10,11,17.25,12,-29.75,36_48,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_49,10.0
g_1_10,11,17.25,12,-29.75,36_50,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_51,14.142135623730953
g_1_10,11,17.25,12,-29.75,36_52,15.811388300841898
g_1_10,11,17.25,12,-29.75,36_53,15.811388300841898
g_1_10,11,17.25,12,-29.75,36_54,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_55,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_56,5.0
g_1_10,11,17.25,12,-29.75,36_57,0.0
g_1_10,11,17.25,12,-29.75,36_58,0.0
g_1_10,11,17.25,12,-29.75,36_59,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_60,5.0
g_1_10,11,17.25,12,-29.75,36_61,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_62,10.0
g_1_10,11,17.25,12,-29.75,36_63,11.180339887498949
g_1_10,11,17.25,12,-29.75,36_64,14.142135623730953
g_1_10,11,17.25,12,-29.75,36_65,10.0
g_1_10,11,17.25,12,-29.75,36_66,5.0
g_1_10,11,17.25,12,-29.75,36_67,0.0
g_1_10,11,17.25,12,-29.75,36_68,0.0
g_1_10,11,17.25,12,-29.75,36_69,5.0
g_1_10,11,17.25,12,-29.75,36_70,5.0
g_1_10,11,17.25,12,-29.75,36_71,0.0
g_1_10,11,17.25,12,-29.75,36_72,5.0
g_1_10,11,17.25,12,-29.75,36_73,5.0
g_1_10,11,17.25,12,-29.75,36_74,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_75,10.0
g_1_10,11,17.25,12,-29.75,36_76,10.0
g_1_10,11,17.25,12,-29.75,36_77,5.0
g_1_10,11,17.25,12,-29.75,36_78,0.0
g_1_10,11,17.25,12,-29.75,36_79,5.0
g_1_10,11,17.25,12,-29.75,36_80,5.0
g_1_10,11,17.25,12,-29.75,36_81,10.0
g_1_10,11,17.25,12,-29.75,36_82,5.0
g_1_10,11,17.25,12,-29.75,36_83,0.0
g_1_10,11,17.25,12,-29.75,36_84,0.0
g_1_10,11,17.25,12,-29.75,36_85,0.0
g_1_10,11,17.25,12,-29.75,36_86,5.0
g_1_10,11,17.25,12,-29.75,36_87,5.0
g_1_10,11,17.25,12,-29.75,36_88,5.0
g_1_10,11,17.25,12,-29.75,36_89,5.0
g_1_10,11,17.25,12,-29.75,36_90,0.0
g_1_10,11,17.25,12,-29.75,36_91,5.0
g_1_10,11,17.25,12,-29.75,36_92,5.0
g_1_10,11,17.25,12,-29.75,36_93,10.0
g_1_10,11,17.25,12,-29.75,36_94,5.0
g_1_10,11,17.25,12,-29.75,36_95,0.0
g_1_10,11,17.25,12,-29.75,36_96,5.0
g_1_10,11,17.25,12,-29.75,36_97,5.0
g_1_10,11,17.25,12,-29.75,36_98,0.0
g_1_10,11,17.25,12,-29.75,36_99,0.0
g_1_10,11,17.25,12,-29.75,36_100,0.0
g_1_10,11,17.25,12,-29.75,36_101,5.0
g_1_10,11,17.25,12,-29.75,36_102,0.0
g_1_10,11,17.25,12,-29.75,36_103,5.0
g_1_10,11,17.25,12,-29.75,36_104,0.0
g_1_10,11,17.25,12,-29.75,36_105,10.0
g_1_10,11,17.25,12,-29.75,36_106,5.0
g_1_10,11,17.25,12,-29.75,36_107,0.0
g_1_10,11,17.25,12,-29.75,36_108,5.0
g_1_10,11,17.25,12,-29.75,36_109,7.071067811865476
g_1_10,11,17.25,12,-29.75,36_110,5.0
g_1_10,11,17.25,12,-29.75,36_111,5.0
g_1_10,11,17.25,12,-29.75,36_112,5.0
g_1_10,11,17.25,12,-29.75,36_113,0.0
g_1_10,11,17.25,12,-29.75,36_114,0.0
g_1_10,11,17.25,12,-29.75,36_115,0.0
g_1_10,11,17.25,12,-29.75,36_116,5.0
g_1_11,0,17.25,0,-29.25,37_0,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_1,5.0
g_1_11,0,17.25,0,-29.25,37_2,0.0
g_1_11,0,17.25,0,-29.25,37_3,5.0
g_1_11,0,17.25,0,-29.25,37_4,10.0
g_1_11,0,17.25,0,-29.25,37_5,10.0
g_1_11,0,17.25,0,-29.25,37_6,10.0
g_1_11,0,17.25,0,-29.25,37_7,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_8,5.0
g_1_11,0,17.25,0,-29.25,37_9,5.0
g_1_11,0,17.25,0,-29.25,37_10,5.0
g_1_11,0,17.25,0,-29.25,37_11,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_12,5.0
g_1_11,0,17.25,0,-29.25,37_13,0.0
g_1_11,0,17.25,0,-29.25,37_14,0.0
g_1_11,0,17.25,0,-29.25,37_15,5.0
g_1_11,0,17.25,0,-29.25,37_16,10.0
g_1_11,0,17.25,0,-29.25,37_17,15.0
g_1_11,0,17.25,0,-29.25,37_18,14.142135623730953
g_1_11,0,17.25,0,-29.25,37_19,11.180339887498949
g_1_11,0,17.25,0,-29.25,37_20,10.0
g_1_11,0,17.25,0,-29.25,37_21,10.0
g_1_11,0,17.25,0,-29.25,37_22,10.0
g_1_11,0,17.25,0,-29.25,37_23,11.180339887498949
g_1_11,0,17.25,0,-29.25,37_24,5.0
g_1_11,0,17.25,0,-29.25,37_25,0.0
g_1_11,0,17.25,0,-29.25,37_26,5.0
g_1_11,0,17.25,0,-29.25,37_27,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_28,10.0
g_1_11,0,17.25,0,-29.25,37_29,10.0
g_1_11,0,17.25,0,-29.25,37_30,10.0
g_1_11,0,17.25,0,-29.25,37_31,10.0
g_1_11,0,17.25,0,-29.25,37_32,11.180339887498949
g_1_11,0,17.25,0,-29.25,37_33,14.142135623730953
g_1_11,0,17.25,0,-29.25,37_34,15.0
g_1_11,0,17.25,0,-29.25,37_35,14.142135623730953
g_1_11,0,17.25,0,-29.25,37_36,5.0
g_1_11,0,17.25,0,-29.25,37_37,0.0
g_1_11,0,17.25,0,-29.25,37_38,5.0
g_1_11,0,17.25,0,-29.25,37_39,5.0
g_1_11,0,17.25,0,-29.25,37_40,5.0
g_1_11,0,17.25,0,-29.25,37_41,5.0
g_1_11,0,17.25,0,-29.25,37_42,5.0
g_1_11,0,17.25,0,-29.25,37_43,5.0
g_1_11,0,17.25,0,-29.25,37_44,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_45,10.0
g_1_11,0,17.25,0,-29.25,37_46,10.0
g_1_11,0,17.25,0,-29.25,37_47,10.0
g_1_11,0,17.25,0,-29.25,37_48,0.0
g_1_11,0,17.25,0,-29.25,37_49,0.0
g_1_11,0,17.25,0,-29.25,37_50,0.0
g_1_11,0,17.25,0,-29.25,37_51,0.0
g_1_11,0,17.25,0,-29.25,37_52,0.0
g_1_11,0,17.25,0,-29.25,37_53,0.0
g_1_11,0,17.25,0,-29.25,37_54,0.0
g_1_11,0,17.25,0,-29.25,37_55,0.0
g_1_11,0,17.25,0,-29.25,37_56,5.0
g_1_11,0,17.25,0,-29.25,37_57,5.0
g_1_11,0,17.25,0,-29.25,37_58,5.0
g_1_11,0,17.25,0,-29.25,37_59,5.0
g_1_11,0,17.25,0,-29.25,37_60,5.0
g_1_11,0,17.25,0,-29.25,37_61,5.0
g_1_11,0,17.25,0,-29.25,37_62,0.0
g_1_11,0,17.25,0,-29.25,37_63,5.0
g_1_11,0,17.25,0,-29.25,37_64,5.0
g_1_11,0,17.25,0,-29.25,37_65,5.0
g_1_11,0,17.25,0,-29.25,37_66,0.0
g_1_11,0,17.25,0,-29.25,37_67,0.0
g_1_11,0,17.25,0,-29.25,37_68,0.0
g_1_11,0,17.25,0,-29.25,37_69,0.0
g_1_11,0,17.25,0,-29.25,37_70,0.0
g_1_11,0,17.25,0,-29.25,37_71,0.0
g_1_11,0,17.25,0,-29.25,37_72,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_73,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_74,5.0
g_1_11,0,17.25,0,-29.25,37_75,0.0
g_1_11,0,17.25,0,-29.25,37_76,5.0
g_1_11,0,17.25,0,-29.25,37_77,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_78,5.0
g_1_11,0,17.25,0,-29.25,37_79,5.0
g_1_11,0,17.25,0,-29.25,37_80,5.0
g_1_11,0,17.25,0,-29.25,37_81,5.0
g_1_11,0,17.25,0,-29.25,37_82,5.0
g_1_11,0,17.25,0,-29.25,37_83,5.0
g_1_11,0,17.25,0,-29.25,37_84,11.180339887498949
g_1_11,0,17.25,0,-29.25,37_85,10.0
g_1_11,0,17.25,0,-29.25,37_86,5.0
g_1_11,0,17.25,0,-29.25,37_87,0.0
g_1_11,0,17.25,0,-29.25,37_88,0.0
g_1_11,0,17.25,0,-29.25,37_89,5.0
g_1_11,0,17.25,0,-29.25,37_90,5.0
g_1_11,0,17.25,0,-29.25,37_91,5.0
g_1_11,0,17.25,0,-29.25,37_92,7.071067811865476
g_1_11,0,17.25,0,-29.25,37_93,10.0
g_1_11,0,17.25,0,-29.25,37_94,10.0
g_1_11,0,17.25,0,-29.25,37_95,10.0
g_1_11,0,17.25,0,-29.25,37_96,14.142135623730953
g_1_11,0,17.25,0,-29.25,37_97,10.0
g_1_11,0,17.25,0,-29.25,37_98,5.0
g_1_11,0,17.25,0,-29.25,37_99,0.0
g_1_11,0,17.25,0,-29.25,37_100,0.0
g_1_11,0,17.25,0,-29.25,37_101,0.0
g_1_11,0,17.25,0,-29.25,37_102,0.0
g_1_11,0,17.25,0,-29.25,37_103,0.0
g_1_11,0,17.25,0,-29.25,37_104,5.0
g_1_11,0,17.25,0,-29.25,37_105,5.0
